,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit,year,month
6177,6178,2022-02-12,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,OFF-EN-10001453,2,6.0,114.0,14.0,2022,2
6178,6179,2022-02-23,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10001801,4,0.4,19.6,-0.3999999999999986,2022,2
6179,6180,2022-01-04,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,OFF-ST-10000563,2,1.8,58.2,-1.7999999999999972,2022,1
6180,6181,2022-09-15,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Technology,Phones,TEC-PH-10000369,5,18.9,611.1,101.10000000000002,2022,9
6181,6182,2023-11-23,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Technology,Phones,TEC-PH-10002538,3,2.2,107.8,17.799999999999997,2023,11
6182,6183,2022-09-20,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10000050,2,0.5,9.5,-0.5,2022,9
6183,6184,2023-05-13,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,OFF-ST-10004186,8,26.7,863.3,153.29999999999995,2023,5
6184,6185,2022-06-14,First Class,Home Office,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10004218,5,20.0,380.0,0.0,2022,6
6185,6186,2022-05-20,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002952,10,4.4,105.6,5.599999999999994,2022,5
6186,6187,2022-05-20,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10003058,3,3.5,66.5,6.5,2022,5
6187,6188,2022-07-14,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003963,6,0.6,29.4,9.399999999999999,2022,7
6188,6189,2023-05-15,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001955,6,4.8,115.2,5.200000000000003,2023,5
6189,6190,2023-03-12,Standard Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Technology,Phones,TEC-PH-10004345,4,11.4,368.6,8.600000000000023,2023,3
6190,6191,2023-08-13,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003192,9,40.0,760.0,10.0,2023,8
6191,6192,2022-08-16,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10001325,3,0.6,29.4,-0.6000000000000014,2022,8
6192,6193,2022-10-07,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000019,5,0.6,29.4,9.399999999999999,2022,10
6193,6194,2022-10-18,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10003429,5,0.5,9.5,-0.5,2022,10
6194,6195,2023-01-18,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000176,5,2.4,77.6,7.599999999999994,2023,1
6195,6196,2022-01-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10004165,2,9.9,320.1,20.100000000000023,2022,1
6196,6197,2023-05-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000352,3,2.1,67.9,7.900000000000006,2023,5
6197,6198,2022-01-25,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000726,7,2.4,57.6,7.600000000000001,2022,1
6198,6199,2023-10-05,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Phones,TEC-PH-10001536,3,1.0,49.0,-1.0,2023,10
6199,6200,2023-02-09,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001790,2,5.0,95.0,15.0,2023,2
6200,6201,2023-05-05,Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Copiers,TEC-CO-10001766,4,43.2,1396.8,26.799999999999955,2023,5
6201,6202,2022-01-24,Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Accessories,TEC-AC-10004396,3,2.0,38.0,8.0,2022,1
6202,6203,2023-06-20,Standard Class,Consumer,United States,Apple Valley,California,92307,West,Furniture,Chairs,FUR-CH-10001708,5,22.4,537.6,77.60000000000002,2023,6
6203,6204,2023-10-26,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001305,8,9.6,230.4,40.400000000000006,2023,10
6204,6205,2023-11-12,First Class,Home Office,United States,Marion,Ohio,43302,East,Furniture,Furnishings,FUR-FU-10002885,2,0.2,9.8,-0.1999999999999993,2023,11
6205,6206,2022-11-30,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000726,7,2.5,47.5,-2.5,2022,11
6206,6207,2023-05-31,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,OFF-FA-10003112,4,0.6,29.4,-0.6000000000000014,2023,5
6207,6208,2023-05-29,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002372,1,1.2,58.8,8.799999999999997,2023,5
6208,6209,2022-08-08,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10000563,2,2.5,47.5,-2.5,2022,8
6209,6210,2023-01-07,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003925,9,55.8,2734.2,474.1999999999998,2023,1
6210,6211,2023-09-10,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003306,7,30.0,970.0,80.0,2023,9
6211,6212,2023-02-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001475,3,2.8,67.2,7.200000000000003,2023,2
6212,6213,2023-07-09,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Fasteners,OFF-FA-10003495,3,0.4,19.6,-0.3999999999999986,2023,7
6213,6214,2022-08-01,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Appliances,OFF-AP-10004708,2,2.4,77.6,7.599999999999994,2022,8
6214,6215,2022-08-15,Standard Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Envelopes,OFF-EN-10001219,1,0.4,9.6,-0.40000000000000036,2022,8
6215,6216,2023-07-05,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000087,3,1.4,68.6,8.599999999999994,2023,7
6216,6217,2022-12-10,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10001539,8,1.2,58.8,8.799999999999997,2022,12
6217,6218,2023-03-07,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10004897,3,0.9,29.1,9.100000000000001,2023,3
6218,6219,2023-12-20,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001300,6,6.5,123.5,13.5,2023,12
6219,6220,2022-08-27,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001557,2,5.7,184.3,14.300000000000011,2022,8
6220,6221,2022-01-02,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Storage,OFF-ST-10000617,7,0.4,19.6,-0.3999999999999986,2022,1
6221,6222,2023-12-29,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10000121,9,2.4,57.6,-2.3999999999999986,2023,12
6222,6223,2022-01-29,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Furniture,Furnishings,FUR-FU-10000087,4,2.8,67.2,7.200000000000003,2022,1
6223,6224,2022-12-06,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Art,OFF-AR-10000422,7,0.3,9.7,-0.3000000000000007,2022,12
6224,6225,2022-10-29,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Storage,OFF-ST-10004123,3,4.4,215.6,35.599999999999994,2022,10
6225,6226,2023-06-15,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Bookcases,FUR-BO-10003660,1,2.8,67.2,7.200000000000003,2023,6
6226,6227,2023-10-21,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10000422,4,5.8,284.2,24.19999999999999,2023,10
6227,6228,2022-01-11,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Technology,Phones,TEC-PH-10002923,3,3.6,86.4,6.400000000000006,2022,1
6228,6229,2023-07-06,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10004093,4,4.4,105.6,15.599999999999994,2023,7
6229,6230,2022-11-26,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Accessories,TEC-AC-10000171,3,1.2,58.8,8.799999999999997,2022,11
6230,6231,2022-06-14,Standard Class,Consumer,United States,Waterloo,Iowa,50701,Central,Office Supplies,Art,OFF-AR-10001166,4,1.5,28.5,-1.5,2022,6
6231,6232,2022-12-18,Same Day,Consumer,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10003199,2,5.4,174.6,24.599999999999994,2022,12
6232,6233,2023-01-22,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002005,3,1.0,19.0,-1.0,2023,1
6233,6234,2023-02-17,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004101,11,2.1,67.9,-2.0999999999999943,2023,2
6234,6235,2022-06-08,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004600,5,44.1,1425.9,235.9000000000001,2022,6
6235,6236,2023-04-08,Same Day,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000127,5,2.4,77.6,17.599999999999994,2023,4
6236,6237,2022-02-11,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,OFF-EN-10004386,3,1.2,58.8,-1.2000000000000028,2022,2
6237,6238,2022-05-28,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,4,0.9,29.1,9.100000000000001,2022,5
6238,6239,2022-10-25,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10004597,3,3.4,166.6,26.599999999999994,2022,10
6239,6240,2022-03-26,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001496,2,14.4,345.6,45.60000000000002,2022,3
6240,6241,2022-02-15,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004236,1,0.4,9.6,-0.40000000000000036,2022,2
6241,6242,2022-09-27,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10001185,8,5.0,245.0,15.0,2022,9
6242,6243,2022-07-08,Standard Class,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Binders,OFF-BI-10000977,2,1.0,19.0,-1.0,2022,7
6243,6244,2022-08-06,Standard Class,Home Office,United States,Bellevue,Washington,98006,West,Office Supplies,Supplies,OFF-SU-10004782,3,0.9,29.1,-0.8999999999999986,2022,8
6244,6245,2023-09-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002067,6,4.8,115.2,15.200000000000003,2023,9
6245,6246,2023-07-16,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10002364,3,0.4,19.6,-0.3999999999999986,2023,7
6246,6247,2022-02-14,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002018,2,0.5,9.5,-0.5,2022,2
6247,6248,2023-01-26,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10000632,1,1.6,38.4,-1.6000000000000014,2023,1
6248,6249,2022-04-26,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,FUR-FU-10003981,3,0.4,9.6,-0.40000000000000036,2022,4
6249,6250,2023-10-12,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,OFF-AP-10001564,2,18.8,451.2,61.19999999999999,2023,10
6250,6251,2023-01-22,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10004082,1,0.4,9.6,-0.40000000000000036,2023,1
6251,6252,2023-06-20,First Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10004249,1,0.0,0.0,0.0,2023,6
6252,6253,2022-05-20,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Office Supplies,Paper,OFF-PA-10003441,9,3.0,57.0,-3.0,2022,5
6253,6254,2023-11-15,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Technology,Phones,TEC-PH-10004922,3,10.0,190.0,10.0,2023,11
6254,6255,2022-02-26,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Furnishings,FUR-FU-10001731,8,0.6,19.4,-0.6000000000000014,2022,2
6255,6256,2023-03-21,Standard Class,Corporate,United States,Plano,Texas,75023,Central,Office Supplies,Labels,OFF-LA-10000134,4,0.3,9.7,-0.3000000000000007,2023,3
6256,6257,2023-06-06,Second Class,Home Office,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10003166,1,0.0,0.0,0.0,2023,6
6257,6258,2022-07-11,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10000646,2,19.0,361.0,1.0,2022,7
6258,6259,2023-09-09,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10004459,3,1.0,19.0,-1.0,2023,9
6259,6260,2022-08-02,Second Class,Consumer,United States,Richmond,Indiana,47374,Central,Office Supplies,Binders,OFF-BI-10003529,4,0.4,9.6,-0.40000000000000036,2022,8
6260,6261,2023-11-01,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10002949,3,0.2,9.8,-0.1999999999999993,2023,11
6261,6262,2022-06-23,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Labels,OFF-LA-10001158,4,1.2,38.8,8.799999999999997,2022,6
6262,6263,2023-12-20,First Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004584,7,13.2,426.8,26.80000000000001,2023,12
6263,6264,2023-05-22,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004965,3,0.9,29.1,-0.8999999999999986,2023,5
6264,6265,2023-05-11,Same Day,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10004654,5,1.5,28.5,-1.5,2023,5
6265,6266,2022-11-03,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000141,2,0.0,0.0,0.0,2022,11
6266,6267,2022-01-29,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10001019,9,5.6,134.4,14.400000000000006,2022,1
6267,6268,2023-08-10,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Phones,TEC-PH-10002496,2,6.2,303.8,13.800000000000011,2023,8
6268,6269,2023-12-25,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Binders,OFF-BI-10000829,5,0.6,19.4,-0.6000000000000014,2023,12
6269,6270,2023-03-28,Standard Class,Corporate,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10001448,1,0.8,39.2,9.200000000000003,2023,3
6270,6271,2023-06-03,Standard Class,Corporate,United States,Oakland,California,94601,West,Furniture,Chairs,FUR-CH-10004983,9,23.2,1136.8,106.79999999999995,2023,6
6271,6272,2022-10-29,Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Art,OFF-AR-10004022,5,5.4,174.6,4.599999999999994,2022,10
6272,6273,2022-04-27,First Class,Corporate,United States,Palatine,Illinois,60067,Central,Technology,Accessories,TEC-AC-10001284,7,4.8,115.2,15.200000000000003,2022,4
6273,6274,2023-01-30,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001847,3,0.5,9.5,-0.5,2023,1
6274,6275,2022-11-26,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10004595,3,21.5,408.5,8.5,2022,11
6275,6276,2022-09-22,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004164,5,0.6,19.4,-0.6000000000000014,2022,9
6276,6277,2022-02-20,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Labels,OFF-LA-10001074,7,3.6,86.4,6.400000000000006,2022,2
6277,6278,2023-05-27,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000604,2,1.4,68.6,8.599999999999994,2023,5
6278,6279,2023-01-24,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000148,2,0.8,19.2,-0.8000000000000007,2023,1
6279,6280,2023-02-26,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10000042,3,0.5,9.5,-0.5,2023,2
6280,6281,2022-04-27,Standard Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Labels,OFF-LA-10000443,2,0.3,9.7,-0.3000000000000007,2022,4
6281,6282,2022-10-16,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Furniture,Furnishings,FUR-FU-10002874,2,1.8,58.2,8.200000000000003,2022,10
6282,6283,2023-03-07,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10003994,3,7.0,133.0,13.0,2023,3
6283,6284,2022-09-07,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,OFF-EN-10001453,5,9.0,291.0,11.0,2022,9
6284,6285,2023-09-05,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10000988,5,16.8,543.2,53.200000000000045,2023,9
6285,6286,2023-01-28,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Tables,FUR-TA-10003238,2,19.8,640.2,50.200000000000045,2023,1
6286,6287,2023-11-07,Standard Class,Home Office,United States,Lebanon,Tennessee,37087,South,Technology,Phones,TEC-PH-10001061,3,12.0,228.0,28.0,2023,11
6287,6288,2022-05-18,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10003715,3,25.0,475.0,15.0,2022,5
6288,6289,2022-05-11,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001597,6,6.0,194.0,34.0,2022,5
6289,6290,2023-10-01,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Chairs,FUR-CH-10004063,4,27.6,892.4,102.39999999999998,2023,10
6290,6291,2022-04-04,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Furnishings,FUR-FU-10001979,8,6.6,323.4,43.39999999999998,2022,4
6291,6292,2023-03-09,First Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Chairs,FUR-CH-10001854,2,28.0,672.0,62.0,2023,3
